id,video_id,view_count,like_count,dislike_count,favorite_count,comment_count,created_at,updated_at
278,5FlBD1jRIGA,847,14,2,0,3,2015-09-28 15:42:17,2015-09-28 15:42:17
279,5G2kWPOsqLg,933,15,2,0,14,2015-09-28 15:42:17,2015-09-28 15:42:17
280,5GEwj2AwOa0,65113,300,810,0,60,2015-09-28 15:42:17,2015-09-28 15:42:17
281,5HFkV5G9jq0,6086,385,12,0,82,2015-09-28 15:42:18,2015-09-28 15:42:18
282,5Lt_oGkvTXA,1961,5,0,0,0,2015-09-28 15:42:18,2015-09-28 15:42:18
283,5MR0R5if5Fo,465,10,2,0,0,2015-09-28 15:42:18,2015-09-28 15:42:18
284,5MkG_V_1xIs,301,17,2,0,6,2015-09-28 15:42:19,2015-09-28 15:42:19
285,5SoDkdY3zUY,53908,18,7,0,13,2015-09-28 15:42:22,2015-09-28 15:42:22
286,5YddldrE4hQ,1869,8,4,0,15,2015-09-28 15:42:24,2015-09-28 15:42:24
287,5YtZ6MAsIgw,1132,24,3,0,0,2015-09-28 15:42:24,2015-09-28 15:42:24
288,5b_pWQnJiDE,518,9,3,0,1,2015-09-28 15:42:24,2015-09-28 15:42:24
289,5e6n_3Fj7qk,30315,6,16,0,0,2015-09-28 15:42:25,2015-09-28 15:42:25
290,5eNcc7u7CNo,739,14,1,0,0,2015-09-28 15:42:25,2015-09-28 15:42:25
291,5gf9UOss4KY,529,5,0,0,0,2015-09-28 15:42:25,2015-09-28 15:42:25
292,5llnnIcUFBs,2722,40,1,0,9,2015-09-28 15:42:26,2015-09-28 15:42:26
293,5rv3GjBV6L8,3208,91,4,0,8,2015-09-28 15:42:26,2015-09-28 15:42:26
294,5sakN2hSVxA,1915168,10349,628,0,2073,2015-09-28 15:42:26,2015-09-28 15:42:26
295,5soTn8yp7-0,41111,287,62,0,0,2015-09-28 15:42:27,2015-09-28 15:42:27
296,5uJsTMChXME,244,10,2,0,1,2015-09-28 15:42:27,2015-09-28 15:42:27
297,5yQd45AwI5Q,1524,11,0,0,0,2015-09-28 15:42:28,2015-09-28 15:42:28
298,60En8k2a9rg,279,0,0,0,0,2015-09-28 15:42:28,2015-09-28 15:42:28
299,63RvrQna5zQ,479,18,6,0,0,2015-09-28 15:42:28,2015-09-28 15:42:28
300,646sw-6xwHI,8974,29,2,0,0,2015-09-28 15:42:29,2015-09-28 15:42:29
301,64EOlsa1Lwo,2980,51,3,0,1,2015-09-28 15:42:29,2015-09-28 15:42:29
302,64JEiW47lhM,217,2,1,0,0,2015-09-28 15:42:30,2015-09-28 15:42:30
303,661Zt7CIF0Y,905,3,7,0,1,2015-09-28 15:42:30,2015-09-28 15:42:30
304,69DlZFWiXzU,49,0,0,0,0,2015-09-28 15:42:30,2015-09-28 15:42:30
305,6DStXc5y_yA,163,18,2,0,0,2015-09-28 15:42:31,2015-09-28 15:42:31
306,6FSJsrAoARU,3213,15,0,0,11,2015-09-28 15:42:31,2015-09-28 15:42:31
307,6IuDx88RwUo,7897,37,12,0,4,2015-09-28 15:42:32,2015-09-28 15:42:32
308,6JF3fYi8JzM,692,10,2,0,2,2015-09-28 15:42:33,2015-09-28 15:42:33
309,6JXrUAaQ2xc,67,0,0,0,0,2015-09-28 15:42:33,2015-09-28 15:42:33
310,6JbPj2gJA2E,497,4,0,0,2,2015-09-28 15:42:34,2015-09-28 15:42:34
311,6M2dTatGEo4,514,19,1,0,11,2015-09-28 15:42:34,2015-09-28 15:42:34
312,6U60mywWj1k,119,1,0,0,0,2015-09-28 15:42:34,2015-09-28 15:42:34
313,6UqGXR8cpMk,2533,46,3,0,0,2015-09-28 15:42:35,2015-09-28 15:42:35
314,6YS5AHCvVoo,2194,12,1,0,4,2015-09-28 15:42:35,2015-09-28 15:42:35
315,6Z7SNknADpM,2899,17,0,0,3,2015-09-28 15:42:35,2015-09-28 15:42:35
316,6d9poJU6Kiw,101007,3247,75,0,12754,2015-09-28 15:42:36,2015-09-28 15:42:36
317,6gENJK3BYF4,351,0,0,0,0,2015-09-28 15:42:36,2015-09-28 15:42:36
318,6j7sN7OUN38,3798,33,37,0,6,2015-09-28 15:42:36,2015-09-28 15:42:36
319,6jSySu22jQ4,308,20,3,0,1,2015-09-28 15:42:37,2015-09-28 15:42:37
320,6m4m0UlFp5Y,184,0,0,0,0,2015-09-28 15:42:37,2015-09-28 15:42:37
321,6mXlcMYqGYg,3756,114,17,0,24,2015-09-28 15:42:42,2015-09-28 15:42:42
322,6mYkh_TCaqg,332,8,2,0,0,2015-09-28 15:42:42,2015-09-28 15:42:42
323,6nsQYQOwENc,1355,86,4,0,6,2015-09-28 15:42:43,2015-09-28 15:42:43
324,6oNLt01ZUrY,226,4,2,0,3,2015-09-28 15:42:43,2015-09-28 15:42:43
325,6qPxusTvZkI,3979,44,103,0,27,2015-09-28 15:42:44,2015-09-28 15:42:44
326,6qnZxtiBrlI,273,4,2,0,0,2015-09-28 15:42:44,2015-09-28 15:42:44
327,6s0-fcPPTLk,100595,502,1123,0,2,2015-09-28 15:42:44,2015-09-28 15:42:44
328,6t5Th5wxMwM,4906,33,45,0,54,2015-09-28 15:42:45,2015-09-28 15:42:45
329,6uSBz_W90kQ,19274,87,22,0,1,2015-09-28 15:42:45,2015-09-28 15:42:45
330,6v1uHa35faA,93,1,2,0,0,2015-09-28 15:42:45,2015-09-28 15:42:45
331,6wetpZbmUsk,70,2,3,0,0,2015-09-28 15:42:46,2015-09-28 15:42:46
332,6x7NomY-QDE,613,11,4,0,5,2015-09-28 15:42:46,2015-09-28 15:42:46
333,6y9f66TzAw4,846,7,1,0,0,2015-09-28 15:42:46,2015-09-28 15:42:46
334,7-YTK0QuAFY,408,5,0,0,2,2015-09-28 15:42:47,2015-09-28 15:42:47
335,72i3PnhlVX0,22,3,0,0,0,2015-09-28 15:42:47,2015-09-28 15:42:47
336,732FqeUQUas,12,0,0,0,0,2015-09-28 15:42:47,2015-09-28 15:42:47
337,73H-qnJDMpw,3133,21,17,0,16,2015-09-28 15:42:48,2015-09-28 15:42:48
338,73Ic6_9NQno,82,0,0,0,0,2015-09-28 15:42:48,2015-09-28 15:42:48
339,749hoVQ3EhA,95,0,0,0,0,2015-09-28 15:42:48,2015-09-28 15:42:48
340,74kXrkIgqBQ,7126,50,12,0,1,2015-09-28 15:42:49,2015-09-28 15:42:49
341,78fAfABY3kc,1882,0,0,0,0,2015-09-28 15:42:49,2015-09-28 15:42:49
342,79l3RLMJMp0,330,3,0,0,1,2015-09-28 15:42:50,2015-09-28 15:42:50
343,7AJG8BoMog4,2071,36,5,0,6,2015-09-28 15:42:50,2015-09-28 15:42:50
344,7CrU9Wh8gkU,2466,0,0,0,8,2015-09-28 15:42:51,2015-09-28 15:42:51
345,7DxAkAhmpR4,181,0,0,0,0,2015-09-28 15:42:51,2015-09-28 15:42:51
346,7EEuPyCDoQE,16913,87,2,0,7,2015-09-28 15:42:51,2015-09-28 15:42:51
347,7EI-8CDI8DA,3628,0,0,0,1,2015-09-28 15:42:52,2015-09-28 15:42:52
348,7Ey9eMstvTY,69,0,0,0,0,2015-09-28 15:42:52,2015-09-28 15:42:52
349,7HXPuo1k1Hk,507,16,1,0,0,2015-09-28 15:42:52,2015-09-28 15:42:52
350,7I7LbQFmj9A,50219,878,15,0,30,2015-09-28 15:42:53,2015-09-28 15:42:53
351,7Ix53_X648A,4072,24,5,0,4,2015-09-28 15:42:53,2015-09-28 15:42:53
352,7KgAg0F_zmw,1686,35,8,0,4,2015-09-28 15:42:53,2015-09-28 15:42:53
353,7LPnkNNMQZY,559,10,0,0,0,2015-09-28 15:42:54,2015-09-28 15:42:54
354,7MA6adOp1i0,832,25,5,0,1,2015-09-28 15:42:54,2015-09-28 15:42:54
355,7MHJd-eGjSU,96,0,0,0,0,2015-09-28 15:42:54,2015-09-28 15:42:54
356,7MK3iXUqrq0,705,12,5,0,1,2015-09-28 15:42:55,2015-09-28 15:42:55
357,7MrRU3Dk-G4,401,0,0,0,0,2015-09-28 15:42:55,2015-09-28 15:42:55
358,7OLuRVSqnZk,223,6,1,0,2,2015-09-28 15:42:56,2015-09-28 15:42:56
359,7Qtk2q41Eo8,2272,27,3,0,0,2015-09-28 15:42:56,2015-09-28 15:42:56
360,7XUpS9zpJHY,59,0,0,0,0,2015-09-28 15:42:56,2015-09-28 15:42:56
361,7_vrU3EvPnw,2686,9,14,0,0,2015-09-28 15:42:57,2015-09-28 15:42:57
362,7dGrGSeS7p8,1459,18,21,0,3,2015-09-28 15:42:57,2015-09-28 15:42:57
363,7edmSICisUc,4109,10,41,0,72,2015-09-28 15:42:57,2015-09-28 15:42:57
364,7hUQ8x2PL34,1543,10,5,0,15,2015-09-28 15:42:58,2015-09-28 15:42:58
365,7ibGzC-B0h8,122,2,1,0,0,2015-09-28 15:42:58,2015-09-28 15:42:58
366,7kHZu1_W3p8,25778,9,3,0,3,2015-09-28 15:42:59,2015-09-28 15:42:59
367,7kNYd4W1G6o,683,7,0,0,1,2015-09-28 15:42:59,2015-09-28 15:42:59
368,7nECQIcRMUo,76,2,1,0,0,2015-09-28 15:42:59,2015-09-28 15:42:59
369,7nXGiWrSnaI,62392,33,16,0,19,2015-09-28 15:43:00,2015-09-28 15:43:00
370,7o9c9McEOrc,3503,48,208,0,2,2015-09-28 15:43:00,2015-09-28 15:43:00
371,7q31wh8c6Ao,8717,3,1,0,0,2015-09-28 15:43:00,2015-09-28 15:43:00
372,7qyw6AEOJWw,1510,13,0,0,0,2015-09-28 15:43:01,2015-09-28 15:43:01
373,7vZzgu05tmc,2272,222,3,0,2,2015-09-28 15:43:01,2015-09-28 15:43:01
374,7w5OBKAMqK8,18816,36,12,0,53,2015-09-28 15:43:02,2015-09-28 15:43:02
375,7z7cDQiKIvk,8944,35,5,0,6,2015-09-28 15:43:02,2015-09-28 15:43:02
376,7zXTcu2ogfM,10,0,0,0,0,2015-09-28 15:43:02,2015-09-28 15:43:02
377,7zYbr6oBngg,1420,15,4,0,2,2015-09-28 15:43:03,2015-09-28 15:43:03
378,8-JrASsvgBw,833,19,2,0,11,2015-09-28 15:43:03,2015-09-28 15:43:03
379,8-nqM0nPJL4,1439,13,0,0,8,2015-09-28 15:43:03,2015-09-28 15:43:03
380,81qiGkmSwZM,6130,134,7,0,35,2015-09-28 15:43:04,2015-09-28 15:43:04
381,81zCRLW4nmE,236,4,1,0,0,2015-09-28 15:43:04,2015-09-28 15:43:04
382,87mW11dbpdw,374,5,0,0,3,2015-09-28 15:43:04,2015-09-28 15:43:04
383,87pDvn-WEfY,1338,14,0,0,0,2015-09-28 15:43:05,2015-09-28 15:43:05
384,8A5lG-XU3Wo,5345,1,0,0,4,2015-09-28 15:43:05,2015-09-28 15:43:05
385,8Af64O7c5_s,186,8,1,0,1,2015-09-28 15:43:05,2015-09-28 15:43:05
386,8DaHZGv_vfU,72,1,2,0,0,2015-09-28 15:43:06,2015-09-28 15:43:06
387,8E-c0U_PoqA,87,0,0,0,0,2015-09-28 15:43:06,2015-09-28 15:43:06
388,8GYaT85W15U,18355,77,52,0,0,2015-09-28 15:43:06,2015-09-28 15:43:06
389,8L-0yu-7JAU,1273,19,3,0,6,2015-09-28 15:43:07,2015-09-28 15:43:07
390,8M2kH03RQS0,108,4,1,0,1,2015-09-28 15:43:07,2015-09-28 15:43:07
391,8OApkzGvHp4,523,15,0,0,0,2015-09-28 15:43:08,2015-09-28 15:43:08
392,8PQ6p44e50k,8596,5,1,0,2,2015-09-28 15:43:08,2015-09-28 15:43:08
393,8Rr5dxMEhmc,1208,19,2,0,4,2015-09-28 15:43:08,2015-09-28 15:43:08
394,8SAeKk1QjtE,17979,123,46,0,3,2015-09-28 15:43:09,2015-09-28 15:43:09
395,8SSmgiVOlw4,40,0,0,0,0,2015-09-28 15:43:09,2015-09-28 15:43:09
396,8SU9B6f1OrY,10347,4,2,0,0,2015-09-28 15:43:10,2015-09-28 15:43:10
397,8V1Hy_Q44d8,8892,1,0,0,0,2015-09-28 15:43:10,2015-09-28 15:43:10
398,8WKxAoMxrNc,143,0,0,0,0,2015-09-28 15:43:10,2015-09-28 15:43:10
399,8X_BATO_c3c,234,0,0,0,0,2015-09-28 15:43:11,2015-09-28 15:43:11
400,8YoJ5eY6isQ,1083,11,1,0,2,2015-09-28 15:43:11,2015-09-28 15:43:11
401,8_qH3hzYxf4,339,10,3,0,0,2015-09-28 15:43:12,2015-09-28 15:43:12
402,8auF9aRntdw,1558,13,2,0,3,2015-09-28 15:43:12,2015-09-28 15:43:12
403,8bOeYFUphWo,35584,133,166,0,6,2015-09-28 15:43:12,2015-09-28 15:43:12
404,8bfSY2hLb1E,629,37,6,0,2,2015-09-28 15:43:13,2015-09-28 15:43:13
405,8cwznL7GiVo,131,6,2,0,1,2015-09-28 15:43:13,2015-09-28 15:43:13
406,8cx1d7Fh2tE,498,0,0,0,0,2015-09-28 15:43:13,2015-09-28 15:43:13
407,8dIHApDUnTc,412,13,1,0,0,2015-09-28 15:43:14,2015-09-28 15:43:14
408,8fLYY8qnDmU,1636,33,4,0,17,2015-09-28 15:43:15,2015-09-28 15:43:15
409,8gvcxZk5Bxc,80368,314,131,0,10,2015-09-28 15:43:15,2015-09-28 15:43:15
410,8hEBEHTNBTc,449,17,1,0,0,2015-09-28 15:43:16,2015-09-28 15:43:16
411,8iH3yj4ASGc,4449,96,18,0,30,2015-09-28 15:43:16,2015-09-28 15:43:16
412,8igr4YX0ubk,7857,0,0,0,5,2015-09-28 15:43:17,2015-09-28 15:43:17
413,8jRbNPP71Gg,299,4,1,0,0,2015-09-28 15:43:17,2015-09-28 15:43:17
414,8kXXU9vzFVk,1031,23,0,0,0,2015-09-28 15:43:17,2015-09-28 15:43:17
415,8mFKAzjanWk,14824,7,0,0,4,2015-09-28 15:43:18,2015-09-28 15:43:18
416,8qfBmA2qoaA,883,1,0,0,1,2015-09-28 15:43:18,2015-09-28 15:43:18
417,8royj0JIOuw,1104,48,10,0,9,2015-09-28 15:43:19,2015-09-28 15:43:19
418,8sJFouGRTiw,2073,19,2,0,23,2015-09-28 15:43:19,2015-09-28 15:43:19
419,8voDrcUb0n8,549,5,1,0,0,2015-09-28 15:43:19,2015-09-28 15:43:19
420,8xuKynpJDbE,210,7,2,0,0,2015-09-28 15:43:20,2015-09-28 15:43:20
421,9-Apsp7MC90,189,1,1,0,0,2015-09-28 15:43:20,2015-09-28 15:43:20
422,9-tcotC3aX0,1044,10,1,0,12,2015-09-28 15:43:20,2015-09-28 15:43:20
423,907NcJJUInY,6335,35,4,0,11,2015-09-28 15:43:21,2015-09-28 15:43:21
424,90TTHpIBQAw,14583,11,1,0,0,2015-09-28 15:43:21,2015-09-28 15:43:21
425,90uU-z3c5T8,509,34,7,0,0,2015-09-28 15:43:22,2015-09-28 15:43:22
426,91vnRGvTsQI,589,0,0,0,1,2015-09-28 15:43:22,2015-09-28 15:43:22
427,94Azr7exxPc,6652,18,2,0,1,2015-09-28 15:43:22,2015-09-28 15:43:22
428,97A5WFdspjs,174,5,2,0,1,2015-09-28 15:43:23,2015-09-28 15:43:23
429,98kmsa8RbA4,11913,21,12,0,25,2015-09-28 15:43:23,2015-09-28 15:43:23
430,99cI0qBr738,1448,21,7,0,2,2015-09-28 15:43:24,2015-09-28 15:43:24
431,9Ax5MZEIQ_k,70,1,2,0,0,2015-09-28 15:43:24,2015-09-28 15:43:24
432,9CmnMXhLaWg,2688,3,0,0,2,2015-09-28 15:43:24,2015-09-28 15:43:24
433,9EFWLP-jfKY,3,0,0,0,0,2015-09-28 15:43:25,2015-09-28 15:43:25
434,9FtjzOgKE_4,161,2,0,0,0,2015-09-28 15:43:25,2015-09-28 15:43:25
435,9KnmRJ4-7d0,3224,2,7,0,0,2015-09-28 15:43:25,2015-09-28 15:43:25
436,9L-R4ntdP50,1282,8,10,0,0,2015-09-28 15:43:26,2015-09-28 15:43:26
437,9Lys-LYu7B4,31,0,0,0,0,2015-09-28 15:43:26,2015-09-28 15:43:26
438,9MiEPZmdOm4,5429,8,3,0,0,2015-09-28 15:43:27,2015-09-28 15:43:27
439,9QICJ1PMAYQ,266,8,2,0,0,2015-09-28 15:43:27,2015-09-28 15:43:27
440,9SpKeKMAfQg,31,0,0,0,0,2015-09-28 15:43:28,2015-09-28 15:43:28
441,9StC86CTkaE,5,0,0,0,0,2015-09-28 15:43:28,2015-09-28 15:43:28
442,9TuSBhlrJec,1012,3,4,0,0,2015-09-28 15:43:28,2015-09-28 15:43:28
443,9XGx8ZzaYvY,650,10,1,0,0,2015-09-28 15:43:29,2015-09-28 15:43:29
444,9YLEaGuCjIo,1541,10,2,0,0,2015-09-28 15:43:29,2015-09-28 15:43:29
445,9amMtIZIn7I,7777,25,2,0,14,2015-09-28 15:43:29,2015-09-28 15:43:29
446,9byIicXWZhw,73373,260,245,0,2,2015-09-28 15:43:30,2015-09-28 15:43:30
447,9cXPSyLNgYk,2075,8,2,0,0,2015-09-28 15:43:30,2015-09-28 15:43:30
448,9hsgOrEVo6w,133,8,1,0,1,2015-09-28 15:43:30,2015-09-28 15:43:30
449,9l8iJIt5InM,701,15,1,0,9,2015-09-28 15:43:31,2015-09-28 15:43:31
450,9oaff2Guyr8,2010,27,1,0,0,2015-09-28 15:43:32,2015-09-28 15:43:32
451,9p0ayzXkWCM,1512,16,4,0,1,2015-09-28 15:43:33,2015-09-28 15:43:33
452,9pytgywlxf8,421,8,0,0,0,2015-09-28 15:43:33,2015-09-28 15:43:33
453,9qeJr8LKHRA,872,23,3,0,5,2015-09-28 15:43:33,2015-09-28 15:43:33
454,9t6_UIIoB7c,107,0,0,0,0,2015-09-28 15:43:34,2015-09-28 15:43:34
455,9t72L7wdoBo,242,0,2,0,0,2015-09-28 15:43:34,2015-09-28 15:43:34
456,9u1wot2LTbw,609,8,1,0,4,2015-09-28 15:43:35,2015-09-28 15:43:35
457,9v15Mb4c_KQ,460,12,1,0,1,2015-09-28 15:43:35,2015-09-28 15:43:35
458,9vspkcFyQls,3176,83,6,0,4,2015-09-28 15:43:35,2015-09-28 15:43:35
459,9xLP7nt2jJ8,893,13,1,0,4,2015-09-28 15:43:36,2015-09-28 15:43:36
460,9zN_LTLFgwo,449,16,4,0,0,2015-09-28 15:43:36,2015-09-28 15:43:36
461,9zZdmXAQ754,31060,68,14,0,0,2015-09-28 15:43:36,2015-09-28 15:43:36
462,A1594PeZ2AM,30223,4,1,0,0,2015-09-28 15:43:37,2015-09-28 15:43:37
463,A45Vy6nNN10,1282,20,16,0,0,2015-09-28 15:43:37,2015-09-28 15:43:37
464,A7W5eLJOXew,1057,13,3,0,3,2015-09-28 15:43:37,2015-09-28 15:43:37
465,AAoTZOnAv7k,48403,0,0,0,1,2015-09-28 15:43:38,2015-09-28 15:43:38
466,ABAgvhIDcpY,297,1,0,0,0,2015-09-28 15:43:38,2015-09-28 15:43:38
467,ADrVYfqZ-r8,520,2,1,0,3,2015-09-28 15:43:39,2015-09-28 15:43:39
468,AFVJShWsNok,146363,347,68,0,6,2015-09-28 15:43:39,2015-09-28 15:43:39
469,AHMTKb1C1Zw,35557,88,43,0,90,2015-09-28 15:43:39,2015-09-28 15:43:39
470,AKHfXQBp6kM,3199,1,1,0,0,2015-09-28 15:43:40,2015-09-28 15:43:40
471,ALf-I4MnXP4,1832,45,0,0,12,2015-09-28 15:43:40,2015-09-28 15:43:40
472,ALw4ngwEHpU,2645,16,1,0,0,2015-09-28 15:43:40,2015-09-28 15:43:40
473,AM0FpK2nIcw,65,0,0,0,0,2015-09-28 15:43:41,2015-09-28 15:43:41
474,AM4y8_cVj_w,73795,545,38,0,285,2015-09-28 15:43:41,2015-09-28 15:43:41
475,AMQKsrtM0E8,331,10,1,0,0,2015-09-28 15:43:41,2015-09-28 15:43:41
476,AOHr1HMBS9Y,1109,14,2,0,4,2015-09-28 15:43:42,2015-09-28 15:43:42
477,APf0W1O2998,822,1,0,0,2,2015-09-28 15:43:42,2015-09-28 15:43:42
478,AQdDpJ5nFQo,8198,1,1,0,0,2015-09-28 15:43:43,2015-09-28 15:43:43
479,ARDfHfMxy8Q,22524,6,0,0,9,2015-09-28 15:43:43,2015-09-28 15:43:43
480,ARlW8_0J3Bo,283,24,1,0,0,2015-09-28 15:43:44,2015-09-28 15:43:44
481,ASW-9T_Rwwo,771,14,0,0,0,2015-09-28 15:43:44,2015-09-28 15:43:44
482,AUo9Tm2wr0w,488,9,1,0,5,2015-09-28 15:43:44,2015-09-28 15:43:44
483,AVWkf-oiJqM,52,0,0,0,0,2015-09-28 15:43:45,2015-09-28 15:43:45
484,AVwgADaqiaA,531,9,2,0,5,2015-09-28 15:43:45,2015-09-28 15:43:45
485,AXzI6E7fVrA,52,0,2,0,0,2015-09-28 15:43:46,2015-09-28 15:43:46
486,AZmfPczA9c4,274,2,2,0,1,2015-09-28 15:43:46,2015-09-28 15:43:46
487,AZviNd-XGP8,4015,57,2,0,12,2015-09-28 15:43:47,2015-09-28 15:43:47
488,Aa0LVe9QNF0,8534,0,1,0,1,2015-09-28 15:43:47,2015-09-28 15:43:47
489,AafOIBUtsj8,1032,17,2,0,0,2015-09-28 15:43:48,2015-09-28 15:43:48
490,Ag-GlHXk9xY,2148,17,1,0,0,2015-09-28 15:43:49,2015-09-28 15:43:49
491,AgPCZ7uZN8k,8981,240,6,0,3,2015-09-28 15:43:49,2015-09-28 15:43:49
492,AkOTaSejE4E,856,27,0,0,17,2015-09-28 15:43:49,2015-09-28 15:43:49
493,AkZRaV_A7XU,9372,65,17,0,5,2015-09-28 15:43:50,2015-09-28 15:43:50
494,AoSpLENAcxQ,17166,98,25,0,15,2015-09-28 15:43:50,2015-09-28 15:43:50
495,AtBz0tSR0kU,2319,19,16,0,14,2015-09-28 15:43:51,2015-09-28 15:43:51
496,AvM9im0WDS0,3160,35,2,0,0,2015-09-28 15:43:51,2015-09-28 15:43:51
497,Awz7YpMpO_k,10872,9,1,0,0,2015-09-28 15:43:51,2015-09-28 15:43:51
498,AyI9DzLprfM,805,20,13,0,7,2015-09-28 15:43:52,2015-09-28 15:43:52
499,B-DxWL1C0bA,220,10,1,0,1,2015-09-28 15:43:53,2015-09-28 15:43:53
500,B-r-e9hyx08,10012,0,0,0,0,2015-09-28 15:43:53,2015-09-28 15:43:53
501,B2sgbjGxadc,150,0,0,0,0,2015-09-28 15:43:53,2015-09-28 15:43:53
502,B3_m4UFIutg,601,55,2,0,12,2015-09-28 15:43:54,2015-09-28 15:43:54
503,B5Yc78ieF60,17671,12,2,0,0,2015-09-28 15:43:54,2015-09-28 15:43:54
504,B9Sh5BS8_lA,370,10,0,0,0,2015-09-28 15:43:54,2015-09-28 15:43:54
505,BFStMRGVyfs,158,3,2,0,1,2015-09-28 15:43:55,2015-09-28 15:43:55
506,BGxDVWcE-_A,1279,60,5,0,6,2015-09-28 15:43:55,2015-09-28 15:43:55
507,BHnYmz9ffIA,491,31,0,0,0,2015-09-28 15:43:56,2015-09-28 15:43:56
508,BL4xnxp9LVg,1589,8,1,0,0,2015-09-28 15:43:56,2015-09-28 15:43:56
509,BMSlAb4RD7M,17981,8,3,0,2,2015-09-28 15:43:57,2015-09-28 15:43:57
510,BMd1tAibwc0,1837,22,1,0,12,2015-09-28 15:43:57,2015-09-28 15:43:57
511,BMmsiSSm9Fw,412,3,1,0,2,2015-09-28 15:43:57,2015-09-28 15:43:57
512,BS1dMPnvIR8,1861,46,0,0,0,2015-09-28 15:43:58,2015-09-28 15:43:58
513,BUVI6kol5f0,1180,17,2,0,3,2015-09-28 15:43:58,2015-09-28 15:43:58
514,BUpD1-sPxTI,445,7,0,0,2,2015-09-28 15:43:58,2015-09-28 15:43:58
515,BZAyDfMk6f4,1353,63,10,0,18,2015-09-28 15:43:59,2015-09-28 15:43:59
516,BZlo6QrTdmg,2836,12,0,0,5,2015-09-28 15:43:59,2015-09-28 15:43:59
517,BaGHcH12YUs,452,12,1,0,5,2015-09-28 15:44:00,2015-09-28 15:44:00
518,BepWtKEFVjU,7534,27,1,0,6,2015-09-28 15:44:00,2015-09-28 15:44:00
519,Bf54mPcrSH4,4095,29,24,0,19,2015-09-28 15:44:00,2015-09-28 15:44:00
520,BjuA9KQ7JXg,60336,232,97,0,9,2015-09-28 15:44:01,2015-09-28 15:44:01
521,Bls3PK2IViA,2616,19,0,0,10,2015-09-28 15:44:01,2015-09-28 15:44:01
522,Bn1bIycOogc,4497,28,0,0,16,2015-09-28 15:44:01,2015-09-28 15:44:01
523,BqGNxaGw1pQ,1312,29,7,0,3,2015-09-28 15:44:02,2015-09-28 15:44:02
524,BqIX4Z852xA,1420,0,0,0,1,2015-09-28 15:44:02,2015-09-28 15:44:02
525,BxO68qrBR6c,2148,31,7,0,0,2015-09-28 15:44:02,2015-09-28 15:44:02
526,BxRl6yjrRK4,412,5,0,0,1,2015-09-28 15:44:03,2015-09-28 15:44:03
527,BxgLaOIXHcs,601,5,2,0,0,2015-09-28 15:44:04,2015-09-28 15:44:04
528,C-nplWrF280,31067,343,67,0,246,2015-09-28 15:44:04,2015-09-28 15:44:04
529,C1XfI8wCvcQ,5286,18,2,0,12,2015-09-28 15:44:04,2015-09-28 15:44:04
530,C2kce-fQw-o,368,14,2,0,0,2015-09-28 15:44:05,2015-09-28 15:44:05
531,C4-FWyBC1aA,2956,106,8,0,30,2015-09-28 15:44:06,2015-09-28 15:44:06
532,C43jrjqJvsk,1858,20,0,0,4,2015-09-28 15:44:06,2015-09-28 15:44:06
533,C4oK3j9sdKY,55499,1135,27,0,36,2015-09-28 15:44:07,2015-09-28 15:44:07
534,C4qpmYEnRmU,188,6,1,0,0,2015-09-28 15:44:07,2015-09-28 15:44:07
535,C4uQm3HHuf0,961,6,3,0,2,2015-09-28 15:44:07,2015-09-28 15:44:07
536,C5jGjpdFqIg,2184,23,0,0,5,2015-09-28 15:44:08,2015-09-28 15:44:08
537,C7AD498rpwg,975,15,25,0,0,2015-09-28 15:44:08,2015-09-28 15:44:08
538,C9WK5RMXv5U,73,4,1,0,1,2015-09-28 15:44:09,2015-09-28 15:44:09
539,CAh0R-HlXlE,12285,19,4,0,13,2015-09-28 15:44:09,2015-09-28 15:44:09
540,CBCaT_ua7ac,445,0,0,0,0,2015-09-28 15:44:09,2015-09-28 15:44:09
541,CBTQk9Svm7o,5746,17,4,0,8,2015-09-28 15:44:10,2015-09-28 15:44:10
542,CG6oeF8iDEE,1695,12,3,0,3,2015-09-28 15:44:10,2015-09-28 15:44:10
543,CGGr0JlrD8Q,480,12,0,0,0,2015-09-28 15:44:10,2015-09-28 15:44:10
544,COK3ZGY7Wow,492,12,2,0,9,2015-09-28 15:44:11,2015-09-28 15:44:11
545,COR11R4j1Fw,176,2,0,0,0,2015-09-28 15:44:11,2015-09-28 15:44:11
546,CQM77N2UWHw,71,3,2,0,0,2015-09-28 15:44:11,2015-09-28 15:44:11
547,CTIvum5v2yA,1233,7,0,0,3,2015-09-28 15:44:12,2015-09-28 15:44:12
548,CU1zidEkoVM,267,2,1,0,1,2015-09-28 15:44:12,2015-09-28 15:44:12
549,CUzqhJFeqw8,247,7,2,0,0,2015-09-28 15:44:13,2015-09-28 15:44:13
550,CY-CZ7-cT4o,554,17,4,0,1,2015-09-28 15:44:13,2015-09-28 15:44:13
551,CZMgy2FrNo8,4145,111,7,0,28,2015-09-28 15:44:14,2015-09-28 15:44:14
552,CZmWdG96Sqc,33897,90,10,0,26,2015-09-28 15:44:14,2015-09-28 15:44:14
553,CZsiIUPElWY,238,6,1,0,2,2015-09-28 15:44:14,2015-09-28 15:44:14
554,C_5fydA5lgQ,1030,9,3,0,7,2015-09-28 15:44:15,2015-09-28 15:44:15
555,C_IXbIa9zjQ,502,0,0,0,2,2015-09-28 15:44:15,2015-09-28 15:44:15
